type,client,tx,amount
deposit,52,1152,520.0
deposit,53,1153,530.0
deposit,54,1154,540.0
deposit,55,1155,550.0
deposit,56,1156,560.0
deposit,57,1157,570.0
deposit,58,1158,580.0
deposit,59,1159,590.0
deposit,60,1160,600.0
deposit,61,1161,610.0
deposit,62,1162,620.0
deposit,63,1163,630.0
deposit,64,1164,640.0
deposit,65,1165,650.0
deposit,66,1166,660.0
deposit,67,1167,670.0
deposit,68,1168,680.0
deposit,69,1169,690.0
deposit,70,1170,700.0
deposit,71,1171,710.0
deposit,72,1172,720.0
deposit,73,1173,730.0
deposit,74,1174,740.0
deposit,75,1175,750.0
deposit,76,1176,760.0
deposit,77,1177,770.0
deposit,78,1178,780.0
deposit,79,1179,790.0
deposit,80,1180,800.0
deposit,81,1181,810.0
deposit,82,1182,820.0
deposit,83,1183,830.0
deposit,84,1184,840.0
deposit,85,1185,850.0
deposit,86,1186,860.0
deposit,87,1187,870.0
deposit,88,1188,880.0
deposit,89,1189,890.0
deposit,90,1190,900.0
deposit,91,1191,910.0
deposit,92,1192,920.0
deposit,93,1193,930.0
deposit,94,1194,940.0
deposit,95,1195,950.0
deposit,96,1196,960.0
deposit,97,1197,970.0
deposit,98,1198,980.0
deposit,99,1199,990.0
deposit,100,1200,1000.0
deposit,1,1201,10.0
deposit,2,1202,20.0
deposit,3,1203,30.0
deposit,4,1204,40.0
deposit,5,1205,50.0
deposit,6,1206,60.0
deposit,7,1207,70.0
deposit,8,1208,80.0
deposit,9,1209,90.0
deposit,10,1210,100.0
deposit,11,1211,110.0
deposit,12,1212,120.0
deposit,13,1213,130.0
deposit,14,1214,140.0
deposit,15,1215,150.0
deposit,16,1216,160.0
deposit,17,1217,170.0
deposit,18,1218,180.0
deposit,19,1219,190.0
deposit,20,1220,200.0
deposit,21,1221,210.0
deposit,22,1222,220.0
deposit,23,1223,230.0
deposit,24,1224,240.0
deposit,25,1225,250.0
deposit,26,1226,260.0
deposit,27,1227,270.0
deposit,28,1228,280.0
deposit,29,1229,290.0
deposit,30,1230,300.0
deposit,31,1231,310.0
deposit,32,1232,320.0
deposit,33,1233,330.0
deposit,34,1234,340.0
deposit,35,1235,350.0
deposit,36,1236,360.0
deposit,37,1237,370.0
deposit,38,1238,380.0
deposit,39,1239,390.0
deposit,40,1240,400.0
deposit,41,1241,410.0
deposit,42,1242,420.0
deposit,43,1243,430.0
deposit,44,1244,440.0
deposit,45,1245,450.0
deposit,46,1246,460.0
deposit,47,1247,470.0
deposit,48,1248,480.0
deposit,49,1249,490.0
deposit,50,1250,500.0
deposit,51,1251,510.0
deposit,52,1252,520.0
deposit,53,1253,530.0
deposit,54,1254,540.0
deposit,55,1255,550.0
deposit,56,1256,560.0
deposit,57,1257,570.0
deposit,58,1258,580.0
deposit,59,1259,590.0
deposit,60,1260,600.0
deposit,61,1261,610.0
deposit,62,1262,620.0
deposit,63,1263,630.0
deposit,64,1264,640.0
deposit,65,1265,650.0
deposit,66,1266,660.0
deposit,67,1267,670.0
deposit,68,1268,680.0
deposit,69,1269,690.0
deposit,70,1270,700.0
deposit,71,1271,710.0
deposit,72,1272,720.0
deposit,73,1273,730.0
deposit,74,1274,740.0
deposit,75,1275,750.0
deposit,76,1276,760.0
deposit,77,1277,770.0
deposit,78,1278,780.0
deposit,79,1279,790.0
deposit,80,1280,800.0
deposit,81,1281,810.0
deposit,82,1282,820.0
deposit,83,1283,830.0
deposit,84,1284,840.0
deposit,85,1285,850.0
deposit,86,1286,860.0
deposit,87,1287,870.0
deposit,88,1288,880.0
deposit,89,1289,890.0
deposit,90,1290,900.0
deposit,91,1291,910.0
deposit,92,1292,920.0
deposit,93,1293,930.0
deposit,94,1294,940.0
deposit,95,1295,950.0
deposit,96,1296,960.0
deposit,97,1297,970.0
deposit,98,1298,980.0
deposit,99,1299,990.0
deposit,100,1300,1000.0
deposit,1,1301,10.0
deposit,2,1302,20.0
deposit,3,1303,30.0
deposit,4,1304,40.0
deposit,5,1305,50.0
deposit,6,1306,60.0
deposit,7,1307,70.0
deposit,8,1308,80.0
deposit,9,1309,90.0
deposit,10,1310,100.0
deposit,11,1311,110.0
deposit,12,1312,120.0
deposit,13,1313,130.0
deposit,14,1314,140.0
deposit,15,1315,150.0
deposit,16,1316,160.0
deposit,17,1317,170.0
deposit,18,1318,180.0
deposit,19,1319,190.0
deposit,20,1320,200.0
deposit,21,1321,210.0
deposit,22,1322,220.0
deposit,23,1323,230.0
deposit,24,1324,240.0
deposit,25,1325,250.0
deposit,26,1326,260.0
deposit,27,1327,270.0
deposit,28,1328,280.0
deposit,29,1329,290.0
deposit,30,1330,300.0
deposit,31,1331,310.0
deposit,32,1332,320.0
deposit,33,1333,330.0
deposit,34,1334,340.0
deposit,35,1335,350.0
deposit,36,1336,360.0
deposit,37,1337,370.0
deposit,38,1338,380.0
deposit,39,1339,390.0
deposit,40,1340,400.0
deposit,41,1341,410.0
deposit,42,1342,420.0
deposit,43,1343,430.0
deposit,44,1344,440.0
deposit,45,1345,450.0
deposit,46,1346,460.0
deposit,47,1347,470.0
deposit,48,1348,480.0
deposit,49,1349,490.0
deposit,50,1350,500.0
deposit,51,1351,510.0
deposit,52,1352,520.0
deposit,53,1353,530.0
deposit,54,1354,540.0
deposit,55,1355,550.0
deposit,56,1356,560.0
deposit,57,1357,570.0
deposit,58,1358,580.0
deposit,59,1359,590.0
deposit,60,1360,600.0
deposit,61,1361,610.0
deposit,62,1362,620.0
deposit,63,1363,630.0
deposit,64,1364,640.0
deposit,65,1365,650.0
deposit,66,1366,660.0
deposit,67,1367,670.0
deposit,68,1368,680.0
deposit,69,1369,690.0
deposit,70,1370,700.0
deposit,71,1371,710.0
deposit,72,1372,720.0
deposit,73,1373,730.0
deposit,74,1374,740.0
deposit,75,1375,750.0
deposit,76,1376,760.0
deposit,77,1377,770.0
deposit,78,1378,780.0
deposit,79,1379,790.0
deposit,80,1380,800.0
deposit,81,1381,810.0
deposit,82,1382,820.0
deposit,83,1383,830.0
deposit,84,1384,840.0
deposit,85,1385,850.0
deposit,86,1386,860.0
deposit,87,1387,870.0
deposit,88,1388,880.0
deposit,89,1389,890.0
deposit,90,1390,900.0
deposit,91,1391,910.0
deposit,92,1392,920.0
deposit,93,1393,930.0
deposit,94,1394,940.0
deposit,95,1395,950.0
deposit,96,1396,960.0
deposit,97,1397,970.0
deposit,98,1398,980.0
deposit,99,1399,990.0
deposit,100,1400,1000.0
deposit,1,1401,10.0
deposit,2,1402,20.0
deposit,3,1403,30.0
deposit,4,1404,40.0
deposit,5,1405,50.0
deposit,6,1406,60.0
deposit,7,1407,70.0
deposit,8,1408,80.0
deposit,9,1409,90.0
deposit,10,1410,100.0
deposit,11,1411,110.0
deposit,12,1412,120.0
deposit,13,1413,130.0
deposit,14,1414,140.0
deposit,15,1415,150.0
deposit,16,1416,160.0
deposit,17,1417,170.0
deposit,18,1418,180.0
deposit,19,1419,190.0
deposit,20,1420,200.0
deposit,21,1421,210.0
deposit,22,1422,220.0
deposit,23,1423,230.0
deposit,24,1424,240.0
deposit,25,1425,250.0
deposit,26,1426,260.0
deposit,27,1427,270.0
deposit,28,1428,280.0
deposit,29,1429,290.0
deposit,30,1430,300.0
deposit,31,1431,310.0
deposit,32,1432,320.0
deposit,33,1433,330.0
deposit,34,1434,340.0
deposit,35,1435,350.0
deposit,36,1436,360.0
deposit,37,1437,370.0
deposit,38,1438,380.0
deposit,39,1439,390.0
deposit,40,1440,400.0
deposit,41,1441,410.0
deposit,42,1442,420.0
deposit,43,1443,430.0
deposit,44,1444,440.0
deposit,45,1445,450.0
deposit,46,1446,460.0
deposit,47,1447,470.0
deposit,48,1448,480.0
deposit,49,1449,490.0
deposit,50,1450,500.0
deposit,51,1451,510.0
deposit,52,1452,520.0
deposit,53,1453,530.0
deposit,54,1454,540.0
deposit,55,1455,550.0
deposit,56,1456,560.0
deposit,57,1457,570.0
deposit,58,1458,580.0
deposit,59,1459,590.0
deposit,60,1460,600.0
deposit,61,1461,610.0
deposit,62,1462,620.0
deposit,63,1463,630.0
deposit,64,1464,640.0
deposit,65,1465,650.0
deposit,66,1466,660.0
deposit,67,1467,670.0
deposit,68,1468,680.0
deposit,69,1469,690.0
deposit,70,1470,700.0
deposit,71,1471,710.0
deposit,72,1472,720.0
deposit,73,1473,730.0
deposit,74,1474,740.0
deposit,75,1475,750.0
deposit,76,1476,760.0
deposit,77,1477,770.0
deposit,78,1478,780.0
deposit,79,1479,790.0
deposit,80,1480,800.0
deposit,81,1481,810.0
deposit,82,1482,820.0
deposit,83,1483,830.0
deposit,84,1484,840.0
deposit,85,1485,850.0
deposit,86,1486,860.0
deposit,87,1487,870.0
deposit,88,1488,880.0
deposit,89,1489,890.0
deposit,90,1490,900.0
deposit,91,1491,910.0
deposit,92,1492,920.0
deposit,93,1493,930.0
deposit,94,1494,940.0
deposit,95,1495,950.0
deposit,96,1496,960.0
deposit,97,1497,970.0
deposit,98,1498,980.0
deposit,99,1499,990.0
deposit,100,1500,1000.0
deposit,1,1501,10.0
deposit,2,1502,20.0
deposit,3,1503,30.0
deposit,4,1504,40.0
deposit,5,1505,50.0
deposit,6,1506,60.0
deposit,7,1507,70.0
deposit,8,1508,80.0
deposit,9,1509,90.0
deposit,10,1510,100.0
deposit,11,1511,110.0
deposit,12,1512,120.0
deposit,13,1513,130.0
deposit,14,1514,140.0
deposit,15,1515,150.0
deposit,16,1516,160.0
deposit,17,1517,170.0
deposit,18,1518,180.0
deposit,19,1519,190.0
deposit,20,1520,200.0
deposit,21,1521,210.0
deposit,22,1522,220.0
deposit,23,1523,230.0
deposit,24,1524,240.0
deposit,25,1525,250.0
deposit,26,1526,260.0
deposit,27,1527,270.0
deposit,28,1528,280.0
deposit,29,1529,290.0
deposit,30,1530,300.0
deposit,31,1531,310.0
deposit,32,1532,320.0
deposit,33,1533,330.0
deposit,34,1534,340.0
deposit,35,1535,350.0
deposit,36,1536,360.0
deposit,37,1537,370.0
deposit,38,1538,380.0
deposit,39,1539,390.0
deposit,40,1540,400.0
deposit,41,1541,410.0
deposit,42,1542,420.0
deposit,43,1543,430.0
deposit,44,1544,440.0
deposit,45,1545,450.0
deposit,46,1546,460.0
deposit,47,1547,470.0
deposit,48,1548,480.0
deposit,49,1549,490.0
deposit,50,1550,500.0
deposit,51,1551,510.0
deposit,52,1552,520.0
deposit,53,1553,530.0
deposit,54,1554,540.0
deposit,55,1555,550.0
deposit,56,1556,560.0
deposit,57,1557,570.0
deposit,58,1558,580.0
deposit,59,1559,590.0
deposit,60,1560,600.0
deposit,61,1561,610.0
deposit,62,1562,620.0
deposit,63,1563,630.0
deposit,64,1564,640.0
deposit,65,1565,650.0
deposit,66,1566,660.0
deposit,67,1567,670.0
deposit,68,1568,680.0
deposit,69,1569,690.0
deposit,70,1570,700.0
deposit,71,1571,710.0
deposit,72,1572,720.0
deposit,73,1573,730.0
deposit,74,1574,740.0
deposit,75,1575,750.0
deposit,76,1576,760.0
deposit,77,1577,770.0
deposit,78,1578,780.0
deposit,79,1579,790.0
deposit,80,1580,800.0
deposit,81,1581,810.0
deposit,82,1582,820.0
deposit,83,1583,830.0
deposit,84,1584,840.0
deposit,85,1585,850.0
deposit,86,1586,860.0
deposit,87,1587,870.0
deposit,88,1588,880.0
deposit,89,1589,890.0
deposit,90,1590,900.0
deposit,91,1591,910.0
deposit,92,1592,920.0
deposit,93,1593,930.0
deposit,94,1594,940.0
deposit,95,1595,950.0
deposit,96,1596,960.0
deposit,97,1597,970.0
deposit,98,1598,980.0
deposit,99,1599,990.0
deposit,100,1600,1000.0
deposit,1,1601,10.0
deposit,2,1602,20.0
deposit,3,1603,30.0
deposit,4,1604,40.0
deposit,5,1605,50.0
deposit,6,1606,60.0
deposit,7,1607,70.0
deposit,8,1608,80.0
deposit,9,1609,90.0
deposit,10,1610,100.0
deposit,11,1611,110.0
deposit,12,1612,120.0
deposit,13,1613,130.0
deposit,14,1614,140.0
deposit,15,1615,150.0
deposit,16,1616,160.0
deposit,17,1617,170.0
deposit,18,1618,180.0
deposit,19,1619,190.0
deposit,20,1620,200.0
deposit,21,1621,210.0
deposit,22,1622,220.0
deposit,23,1623,230.0
deposit,24,1624,240.0
deposit,25,1625,250.0
deposit,26,1626,260.0
deposit,27,1627,270.0
deposit,28,1628,280.0
deposit,29,1629,290.0
deposit,30,1630,300.0
deposit,31,1631,310.0
deposit,32,1632,320.0
deposit,33,1633,330.0
deposit,34,1634,340.0
deposit,35,1635,350.0
deposit,36,1636,360.0
deposit,37,1637,370.0
deposit,38,1638,380.0
deposit,39,1639,390.0
deposit,40,1640,400.0
deposit,41,1641,410.0
deposit,42,1642,420.0
deposit,43,1643,430.0
deposit,44,1644,440.0
deposit,45,1645,450.0
deposit,46,1646,460.0
deposit,47,1647,470.0
deposit,48,1648,480.0
deposit,49,1649,490.0
deposit,50,1650,500.0
deposit,51,1651,510.0
deposit,52,1652,520.0
deposit,53,1653,530.0
deposit,54,1654,540.0
deposit,55,1655,550.0
deposit,56,1656,560.0
deposit,57,1657,570.0
deposit,58,1658,580.0
deposit,59,1659,590.0
deposit,60,1660,600.0
deposit,61,1661,610.0
deposit,62,1662,620.0
deposit,63,1663,630.0
deposit,64,1664,640.0
deposit,65,1665,650.0
deposit,66,1666,660.0
deposit,67,1667,670.0
deposit,68,1668,680.0
deposit,69,1669,690.0
deposit,70,1670,700.0
deposit,71,1671,710.0
deposit,72,1672,720.0
deposit,73,1673,730.0
deposit,74,1674,740.0
deposit,75,1675,750.0
deposit,76,1676,760.0
deposit,77,1677,770.0
deposit,78,1678,780.0
deposit,79,1679,790.0
deposit,80,1680,800.0
deposit,81,1681,810.0
deposit,82,1682,820.0
deposit,83,1683,830.0
deposit,84,1684,840.0
deposit,85,1685,850.0
deposit,86,1686,860.0
deposit,87,1687,870.0
deposit,88,1688,880.0
deposit,89,1689,890.0
deposit,90,1690,900.0
deposit,91,1691,910.0
deposit,92,1692,920.0
deposit,93,1693,930.0
deposit,94,1694,940.0
deposit,95,1695,950.0
deposit,96,1696,960.0
deposit,97,1697,970.0
deposit,98,1698,980.0
deposit,99,1699,990.0
deposit,100,1700,1000.0
deposit,1,1701,10.0
deposit,2,1702,20.0
deposit,3,1703,30.0
deposit,4,1704,40.0
deposit,5,1705,50.0
deposit,6,1706,60.0
deposit,7,1707,70.0
deposit,8,1708,80.0
deposit,9,1709,90.0
deposit,10,1710,100.0
deposit,11,1711,110.0
deposit,12,1712,120.0
deposit,13,1713,130.0
deposit,14,1714,140.0
deposit,15,1715,150.0
deposit,16,1716,160.0
deposit,17,1717,170.0
deposit,18,1718,180.0
deposit,19,1719,190.0
deposit,20,1720,200.0
deposit,21,1721,210.0
deposit,22,1722,220.0
deposit,23,1723,230.0
deposit,24,1724,240.0
deposit,25,1725,250.0
deposit,26,1726,260.0
deposit,27,1727,270.0
deposit,28,1728,280.0
deposit,29,1729,290.0
deposit,30,1730,300.0
deposit,31,1731,310.0
deposit,32,1732,320.0
deposit,33,1733,330.0
deposit,34,1734,340.0
deposit,35,1735,350.0
deposit,36,1736,360.0
deposit,37,1737,370.0
deposit,38,1738,380.0
deposit,39,1739,390.0
deposit,40,1740,400.0
deposit,41,1741,410.0
deposit,42,1742,420.0
deposit,43,1743,430.0
deposit,44,1744,440.0
deposit,45,1745,450.0
deposit,46,1746,460.0
deposit,47,1747,470.0
deposit,48,1748,480.0
deposit,49,1749,490.0
deposit,50,1750,500.0
deposit,51,1751,510.0
deposit,52,1752,520.0
deposit,53,1753,530.0
deposit,54,1754,540.0
deposit,55,1755,550.0
deposit,56,1756,560.0
deposit,57,1757,570.0
deposit,58,1758,580.0
deposit,59,1759,590.0
deposit,60,1760,600.0
deposit,61,1761,610.0
deposit,62,1762,620.0
deposit,63,1763,630.0
deposit,64,1764,640.0
deposit,65,1765,650.0
deposit,66,1766,660.0
deposit,67,1767,670.0
deposit,68,1768,680.0
deposit,69,1769,690.0
deposit,70,1770,700.0
deposit,71,1771,710.0
deposit,72,1772,720.0
deposit,73,1773,730.0
deposit,74,1774,740.0
deposit,75,1775,750.0
deposit,76,1776,760.0
deposit,77,1777,770.0
deposit,78,1778,780.0
deposit,79,1779,790.0
deposit,80,1780,800.0
deposit,81,1781,810.0
deposit,82,1782,820.0
deposit,83,1783,830.0
deposit,84,1784,840.0
deposit,85,1785,850.0
deposit,86,1786,860.0
deposit,87,1787,870.0
deposit,88,1788,880.0
deposit,89,1789,890.0
deposit,90,1790,900.0
deposit,91,1791,910.0
deposit,92,1792,920.0
deposit,93,1793,930.0
deposit,94,1794,940.0
deposit,95,1795,950.0
deposit,96,1796,960.0
deposit,97,1797,970.0
deposit,98,1798,980.0
deposit,99,1799,990.0
deposit,100,1800,1000.0
deposit,1,1801,10.0
deposit,2,1802,20.0
deposit,3,1803,30.0
deposit,4,1804,40.0
deposit,5,1805,50.0
deposit,6,1806,60.0
deposit,7,1807,70.0
deposit,8,1808,80.0
deposit,9,1809,90.0
deposit,10,1810,100.0
deposit,11,1811,110.0
deposit,12,1812,120.0
deposit,13,1813,130.0
deposit,14,1814,140.0
deposit,15,1815,150.0
deposit,16,1816,160.0
deposit,17,1817,170.0
deposit,18,1818,180.0
deposit,19,1819,190.0
deposit,20,1820,200.0
deposit,21,1821,210.0
deposit,22,1822,220.0
deposit,23,1823,230.0
deposit,24,1824,240.0
deposit,25,1825,250.0
deposit,26,1826,260.0
deposit,27,1827,270.0
deposit,28,1828,280.0
deposit,29,1829,290.0
deposit,30,1830,300.0
deposit,31,1831,310.0
deposit,32,1832,320.0
deposit,33,1833,330.0
deposit,34,1834,340.0
deposit,35,1835,350.0
deposit,36,1836,360.0
deposit,37,1837,370.0
deposit,38,1838,380.0
deposit,39,1839,390.0
deposit,40,1840,400.0
deposit,41,1841,410.0
deposit,42,1842,420.0
deposit,43,1843,430.0
deposit,44,1844,440.0
deposit,45,1845,450.0
deposit,46,1846,460.0
deposit,47,1847,470.0
deposit,48,1848,480.0
deposit,49,1849,490.0
deposit,50,1850,500.0
deposit,51,1851,510.0
deposit,52,1852,520.0
deposit,53,1853,530.0
deposit,54,1854,540.0
deposit,55,1855,550.0
deposit,56,1856,560.0
deposit,57,1857,570.0
deposit,58,1858,580.0
deposit,59,1859,590.0
deposit,60,1860,600.0
deposit,61,1861,610.0
deposit,62,1862,620.0
deposit,63,1863,630.0
deposit,64,1864,640.0
deposit,65,1865,650.0
deposit,66,1866,660.0
deposit,67,1867,670.0
deposit,68,1868,680.0
deposit,69,1869,690.0
deposit,70,1870,700.0
deposit,71,1871,710.0
deposit,72,1872,720.0
deposit,73,1873,730.0
deposit,74,1874,740.0
deposit,75,1875,750.0
deposit,76,1876,760.0
deposit,77,1877,770.0
deposit,78,1878,780.0
deposit,79,1879,790.0
deposit,80,1880,800.0
deposit,81,1881,810.0
deposit,82,1882,820.0
deposit,83,1883,830.0
deposit,84,1884,840.0
deposit,85,1885,850.0
deposit,86,1886,860.0
deposit,87,1887,870.0
deposit,88,1888,880.0
deposit,89,1889,890.0
deposit,90,1890,900.0
deposit,91,1891,910.0
deposit,92,1892,920.0
deposit,93,1893,930.0
deposit,94,1894,940.0
deposit,95,1895,950.0
deposit,96,1896,960.0
deposit,97,1897,970.0
deposit,98,1898,980.0
deposit,99,1899,990.0
deposit,100,1900,1000.0
deposit,1,1901,10.0
deposit,2,1902,20.0
deposit,3,1903,30.0
deposit,4,1904,40.0
deposit,5,1905,50.0
deposit,6,1906,60.0
deposit,7,1907,70.0
deposit,8,1908,80.0
deposit,9,1909,90.0
deposit,10,1910,100.0
deposit,11,1911,110.0
deposit,12,1912,120.0
deposit,13,1913,130.0
deposit,14,1914,140.0
deposit,15,1915,150.0
deposit,16,1916,160.0
deposit,17,1917,170.0
deposit,18,1918,180.0
deposit,19,1919,190.0
deposit,20,1920,200.0
deposit,21,1921,210.0
deposit,22,1922,220.0
deposit,23,1923,230.0
deposit,24,1924,240.0
deposit,25,1925,250.0
deposit,26,1926,260.0
deposit,27,1927,270.0
deposit,28,1928,280.0
deposit,29,1929,290.0
deposit,30,1930,300.0
deposit,31,1931,310.0
deposit,32,1932,320.0
deposit,33,1933,330.0
deposit,34,1934,340.0
deposit,35,1935,350.0
deposit,36,1936,360.0
deposit,37,1937,370.0
deposit,38,1938,380.0
deposit,39,1939,390.0
deposit,40,1940,400.0
deposit,41,1941,410.0
deposit,42,1942,420.0
deposit,43,1943,430.0
deposit,44,1944,440.0
deposit,45,1945,450.0
deposit,46,1946,460.0
deposit,47,1947,470.0
deposit,48,1948,480.0
deposit,49,1949,490.0
deposit,50,1950,500.0
deposit,51,1951,510.0
deposit,52,1952,520.0
deposit,53,1953,530.0
deposit,54,1954,540.0
deposit,55,1955,550.0
deposit,56,1956,560.0
deposit,57,1957,570.0
deposit,58,1958,580.0
deposit,59,1959,590.0
deposit,60,1960,600.0
deposit,61,1961,610.0
deposit,62,1962,620.0
deposit,63,1963,630.0
deposit,64,1964,640.0
deposit,65,1965,650.0
deposit,66,1966,660.0
deposit,67,1967,670.0
deposit,68,1968,680.0
deposit,69,1969,690.0
deposit,70,1970,700.0
deposit,71,1971,710.0
deposit,72,1972,720.0
deposit,73,1973,730.0
deposit,74,1974,740.0
deposit,75,1975,750.0
deposit,76,1976,760.0
deposit,77,1977,770.0
deposit,78,1978,780.0
deposit,79,1979,790.0
deposit,80,1980,800.0
deposit,81,1981,810.0
deposit,82,1982,820.0
deposit,83,1983,830.0
deposit,84,1984,840.0
deposit,85,1985,850.0
deposit,86,1986,860.0
deposit,87,1987,870.0
deposit,88,1988,880.0
deposit,89,1989,890.0
deposit,90,1990,900.0
deposit,91,1991,910.0
deposit,92,1992,920.0
deposit,93,1993,930.0
deposit,94,1994,940.0
deposit,95,1995,950.0
deposit,96,1996,960.0
deposit,97,1997,970.0
deposit,98,1998,980.0
deposit,99,1999,990.0
deposit,100,2000,1000.0
deposit,1,2001,10.0
deposit,2,2002,20.0
deposit,3,2003,30.0
deposit,4,2004,40.0
deposit,5,2005,50.0
deposit,6,2006,60.0
deposit,7,2007,70.0
deposit,8,2008,80.0
deposit,9,2009,90.0
deposit,10,2010,100.0
deposit,11,2011,110.0
deposit,12,2012,120.0
deposit,13,2013,130.0
deposit,14,2014,140.0
deposit,15,2015,150.0
deposit,16,2016,160.0
deposit,17,2017,170.0
deposit,18,2018,180.0
deposit,19,2019,190.0
deposit,20,2020,200.0
deposit,21,2021,210.0
deposit,22,2022,220.0
deposit,23,2023,230.0
deposit,24,2024,240.0
deposit,25,2025,250.0
deposit,26,2026,260.0
deposit,27,2027,270.0
deposit,28,2028,280.0
deposit,29,2029,290.0
deposit,30,2030,300.0
deposit,31,2031,310.0
deposit,32,2032,320.0
deposit,33,2033,330.0
deposit,34,2034,340.0
deposit,35,2035,350.0
deposit,36,2036,360.0
deposit,37,2037,370.0
deposit,38,2038,380.0
deposit,39,2039,390.0
deposit,40,2040,400.0
deposit,41,2041,410.0
deposit,42,2042,420.0
deposit,43,2043,430.0
deposit,44,2044,440.0
deposit,45,2045,450.0
deposit,46,2046,460.0
deposit,47,2047,470.0
deposit,48,2048,480.0
deposit,49,2049,490.0
deposit,50,2050,500.0
deposit,51,2051,510.0
deposit,52,2052,520.0
deposit,53,2053,530.0
deposit,54,2054,540.0
deposit,55,2055,550.0
deposit,56,2056,560.0
deposit,57,2057,570.0
deposit,58,2058,580.0
deposit,59,2059,590.0
deposit,60,2060,600.0
deposit,61,2061,610.0
deposit,62,2062,620.0
deposit,63,2063,630.0
deposit,64,2064,640.0
deposit,65,2065,650.0
deposit,66,2066,660.0
deposit,67,2067,670.0
deposit,68,2068,680.0
deposit,69,2069,690.0
deposit,70,2070,700.0
deposit,71,2071,710.0
deposit,72,2072,720.0
deposit,73,2073,730.0
deposit,74,2074,740.0
deposit,75,2075,750.0
deposit,76,2076,760.0
deposit,77,2077,770.0
deposit,78,2078,780.0
deposit,79,2079,790.0
deposit,80,2080,800.0
deposit,81,2081,810.0
deposit,82,2082,820.0
deposit,83,2083,830.0
deposit,84,2084,840.0
deposit,85,2085,850.0
deposit,86,2086,860.0
deposit,87,2087,870.0
deposit,88,2088,880.0
deposit,89,2089,890.0
deposit,90,2090,900.0
deposit,91,2091,910.0
deposit,92,2092,920.0
deposit,93,2093,930.0
deposit,94,2094,940.0
deposit,95,2095,950.0
deposit,96,2096,960.0
deposit,97,2097,970.0
deposit,98,2098,980.0
deposit,99,2099,990.0
deposit,100,2100,1000.0
deposit,1,2101,10.0
deposit,2,2102,20.0
deposit,3,2103,30.0
deposit,4,2104,40.0
deposit,5,2105,50.0
deposit,6,2106,60.0
deposit,7,2107,70.0
deposit,8,2108,80.0
deposit,9,2109,90.0
deposit,10,2110,100.0
deposit,11,2111,110.0
